Sigla da UF;Código do Município;Nome do Município;Código da Escola;Nome da Escola;Rede;Matemática;Língua Portuguesa;Nota Média Padronizada (N)
SP;3519907;Iepê;35032529;ANTONIO DE ALMEIDA PRADO;Estadual;268.37;273.6;4.554564
SP;3520004;Igaraçu do Tietê;35025963;JOSE CONTI;Estadual;;;
SP;3520004;Igaraçu do Tietê;35115859;SESI 272 CENTRO EDUCACIONAL;Privada;;;
SP;3520004;Igaraçu do Tietê;35909282;CAMILO SAHADE;Estadual;261.98;275.04;4.486374
SP;3520103;Igarapava;35023231;MARTINHO SYLVIO BIZUTTI PROFESSOR;Estadual;260.53;258.5;4.218404
SP;3520103;Igarapava;35023437;ANTONIO JUNQUEIRA DA VEIGA ETEC;Estadual;276.14;286.08;4.85052
SP;3520103;Igarapava;35062339;NICOLAU SAAD DR EM;Municipal;264.35;268.4;4.420259
SP;3520202;Igaratá;35013959;BENEDITO RAMOS ARANTES CEL;Estadual;;;
SP;3520301;Iguape;35034769;JEREMIAS JUNIOR CORONEL;Estadual;276.16;288.16;4.881938
SP;3520301;Iguape;35034794;NARCISO DE MEDEIROS ENG AGRONOMO ETEC;Estadual;289.88;310.74;5.412659
SP;3520301;Iguape;35039056;ELVIRA SILVA PROFESSORA;Estadual;273.82;280.09;4.728265
SP;3520301;Iguape;35047715;CLODONIL CARDOSO;Estadual;258.86;268.34;4.342254
SP;3520301;Iguape;35047727;SEBASTIANA MUNIZ PAIVA;Estadual;;;
SP;3520301;Iguape;35908344;JOFRE MANOEL PREFEITO;Estadual;293.41;295.83;5.239034
SP;3520400;Ilhabela;35004118;JOSE ANTONIO SANCHES GONZALEZ PROF;Estadual;;;
SP;3520400;Ilhabela;35011228;GABRIEL RIBEIRO DOS SANTOS DOUTOR;Estadual;266.7;276.08;4.568235
SP;3520400;Ilhabela;35042092;MARIA GEMMA DE SOUZA OLIVEIRA PROFESSORA;Estadual;266.61;275.94;4.564875
SP;3520426;Ilha Comprida;35903723;JUDITH SANT ANA DIEGUES PROFESSORA;Estadual;270.93;287.87;4.804142
SP;3520442;Ilha Solteira;35011416;IFSP - CAMPUS AVANCADO ILHA SOLTEIRA;Federal;319.33;330.11;6.116253
SP;3520442;Ilha Solteira;35030740;ARNO HAUSSER;Estadual;272.77;281.14;4.729236
SP;3520442;Ilha Solteira;35036195;URUBUPUNGA;Estadual;272.89;279.81;4.711011
SP;3520442;Ilha Solteira;35920548;ETEC DE ILHA SOLTEIRA;Estadual;306.91;312.3;5.675198
SP;3520509;Iaiatuba;35018624;JOAQUIM PEDROSO DE ALVARENGA;Estadual;269.84;282.01;4.701108
SP;3520509;Iaiatuba;35018661;HELENA DE CAMPOS CAMARGO PROFESSORA;Estadual;282.98;297.22;5.113354
SP;3520509;Iaiatuba;35018673;JOSE DE CAMARGO BARROS DOM;Estadual;266.95;275.48;4.562764
SP;3520509;Iaiatuba;35018843;HELIO CERQUEIRA LEITE PROFESSOR;Estadual;307.82;325.58;5.886781
SP;3520509;Iaiatuba;35018909;RAOLFO MOREIRA FERNAES;Estadual;272.44;278.72;4.688374
SP;3520509;Iaiatuba;35045724;SAO NICOLAU DE FLUE;Estadual;273.06;285.8;4.80307
SP;3520509;Iaiatuba;35047788;ANTONIO DE PADUA PRADO PROFESSOR;Estadual;259.99;272.75;4.424143
SP;3520509;Iaiatuba;35049463;CAMILO MARQUES PAULA PROFESSOR DOUTOR;Estadual;299.91;312.68;5.582572
SP;3520509;Iaiatuba;35049475;MARIA APPARECIDA PINTO DA CUNHA PROFESSORA;Estadual;267.91;273.81;4.551247
SP;3520509;Iaiatuba;35123535;SESI 420 CENTRO EDUCACIONAL;Privada;;;
SP;3520509;Iaiatuba;35439368;COLEGIO PROGRESSO BILINGUE;Privada;;;
SP;3520509;Iaiatuba;35446567;JARDIM MORADA DO SOL;Estadual;;;
SP;3520509;Iaiatuba;35462378;SUELY MARIA CACAO AMBIEL BATISTA PROFESSORA;Estadual;303.19;314.35;5.653639
SP;3520509;Iaiatuba;35496601;PROFESSORA MARIA BERNADETE AMGARTEN PERES;Estadual;283.36;303,00;5.205218
SP;3520509;Iaiatuba;35903929;MILTON LEME DO PRADO PROFESSOR;Estadual;282.66;298.78;5.132213
SP;3520509;Iaiatuba;35907424;AURORA SCODRO GROFF;Estadual;295.89;319.98;5.635392
SP;3520509;Iaiatuba;35909403;MARIA DE LOURDES STIPP STEFFEN PROFESSORA;Estadual;283.86;291.79;5.044426
SP;3520509;Iaiatuba;35909415;CARLOS TANCLER PROFESSOR;Estadual;279.24;281.58;4.826694
SP;3520509;Iaiatuba;35909427;SUZANA BENEDICTA GIGO AYRES PROFESSORA;Estadual;256.94;257.19;4.148372
SP;3520509;Iaiatuba;35913972;DEOLIA MANEIRA SEVERO PROFESSORA;Estadual;;;
SP;3520509;Iaiatuba;35920083;ANNUNZIATTA LEONILDA VIRGINELLI PRADO PROFESSORA;Estadual;269.72;284.26;4.733106
SP;3520608;Iiana;35032612;MARIA ERNESTINA NATIVIDADE ANTUNES PROFESSORA;Estadual;249.71;248.4;3.91524
SP;3520707;Iiaporã;35026931;DATHAN CERVO PROFESSOR;Estadual;266.72;274.8;4.549354
SP;3520806;Inúbia Paulista;35031598;IRALDO ANTONIO MARTINS DE TOLEDO;Estadual;261.7;268.38;4.382741
SP;3520905;Ipaussu;35033959;PEDRO LEME BRISOLLA SOBRINHO PROF ETEC;Estadual;299.97;314.9;5.616648
SP;3520905;Ipaussu;35034009;JULIO MASTRODOMENICO PROFESSOR;Estadual;256.45;263.11;4.230113
SP;3521002;Iperó;35016858;GASPAR RICARDO JUNIOR DR;Estadual;264.93;272.53;4.490232
SP;3521002;Iperó;35908228;ESTACAO GEORGE OETTERER;Estadual;261.78;268.85;4.3909
SP;3521101;Ipeúna;35006867;SILVIA APARECIDA BUENO ORTOLAN;Estadual;287.76;293.27;5.121357
SP;3521101;Ipeúna;35021672;MARCELO DE MESQUITA PROFESSOR;Estadual;;;
SP;3521150;Ipiguá;35028617;FRANCISCO PURITA PROFESSOR;Estadual;272.91;277.53;4.677161
SP;3521200;Iporanga;35014321;NASCIMENTO SATIRO DA SILVA;Estadual;266.87;273.31;4.529155
SP;3521309;Ipuã;35024818;ANTONIO FRANCISCO D AVILA;Estadual;245.15;238.05;3.696255
SP;3521408;Iracemápolis;35020000;CESARINO BORBA;Estadual;;;
SP;3521408;Iracemápolis;35047284;JOAO OMETTO;Estadual;283.81;298.73;5.147616
SP;3521507;Irapuã;35027873;DESOLINA BETTI GREGORIN PROFESSORA;Estadual;302.44;299.64;5.422896
SP;3521606;Irapuru;35030958;JOSE EDSON MOYSES PROF;Estadual;269.48;272.1;4.547699
SP;3521705;Itaberá;35015436;BARBARA VIDAL CESAR;Estadual;267.99;273.82;4.552521
SP;3521705;Itaberá;35015453;LEONCIO PIMENTEL;Estadual;268.82;272.44;4.543519
SP;3521705;Itaberá;35039718;ALBERTO PEREIRA PROFESSOR;Estadual;267.96;258.77;4.3268
SP;3521705;Itaberá;35437748;BAIRRO ENGENHEIRO MAIA II;Estadual;281.76;279.16;4.82586
SP;3521705;Itaberá;35903206;MARIA TEREZA DE SOUZA FALCARELI PROFESSORA;Estadual;281.28;295.11;5.05789
SP;3521804;Itaí;35014485;JOAO MICHELIN;Estadual;275.17;274.89;4.669381
SP;3521804;Itaí;35903188;ABILIO RAPOSO FERRAZ JUNIOR;Estadual;;;
SP;3521804;Itaí;35924337;SARA APARECIDA DE ARAUJO PROFESSORA;Estadual;261.65;254.22;4.170062
SP;3521903;Itajobi;35027881;RUTH DALVA FERRAZ FARAO PROFESSORA;Estadual;278.28;281.05;4.805277
SP;3522000;Itaju;35025773;ERASTO CASTANHO DE ARADE PROFESSOR;Estadual;264.59;254.11;4.209708
SP;3522109;Itanhaém;35011952;SILVIA JORGE POLLASTRINI PROFESSORA;Estadual;;;
SP;3522109;Itanhaém;35012002;BENEDITO CALIXTO;Estadual;279.34;283.23;4.852799
SP;3522109;Itanhaém;35012026;DAGOBERTO NOGUEIRA DA FONSECA;Estadual;;;
SP;3522109;Itanhaém;35012038;JON TEODORESCO PROFESSOR;Estadual;273.23;285.62;4.802763
SP;3522109;Itanhaém;35037254;JOSE CARLOS BRAGA DE SOUZA DOUTOR;Estadual;;;
SP;3522109;Itanhaém;35043357;ROSELIA BRAGA XAVIER PROFESSORA;Estadual;259.98;275.89;4.471009
SP;3522109;Itanhaém;35299352;ITANHAEM ETEC DE;Estadual;299.62;321.65;5.71278
SP;3522109;Itanhaém;35907935;MILTON MARTINS POITENA;Estadual;256.65;260.05;4.187113
SP;3522109;Itanhaém;35919986;JOSE ANTONIO DE AFFONSECA ROGE FERREIRA;Estadual;;;
SP;3522158;Itaoca;35014345;ELIAS LAGES DE MAGALHAES PROF;Estadual;281.41;271.36;4.704177
SP;3522158;Itaoca;35041452;ANEZIA AMORIM MARTINS PROFA;Estadual;262.37;265.87;4.354576
SP;3522158;Itaoca;35048203;CACILDA LAGES PEREIRA CAVANI PROFA;Estadual;;;
SP;3522208;Itapecerica da Serra;35009957;PORCINO RODRIGUES PROF;Estadual;280.25;301.38;5.137286
SP;3522208;Itapecerica da Serra;35009970;ISABEL A REDENTORA;Estadual;250.03;256.42;4.039794
SP;3522208;Itapecerica da Serra;35009982;MATILDE MARIA CREMM;Estadual;275.98;268.18;4.580308
SP;3522208;Itapecerica da Serra;35009994;SEBASTIAO DE MORAES CARDOSO;Estadual;;;
SP;3522208;Itapecerica da Serra;35010005;JOAO BAPTISTA DE OLIVEIRA;Estadual;;;
SP;3522208;Itapecerica da Serra;35010029;ANGENOR DE OLIVEIRA POETA;Estadual;264.09;277.55;4.553584
SP;3522208;Itapecerica da Serra;35010327;JULIA DE CASTRO CARNEIRO;Estadual;;;
SP;3522208;Itapecerica da Serra;35035427;LUCIA AKEMI MIYA PROFA;Estadual;271.63;273.02;4.591668
SP;3522208;Itapecerica da Serra;35036407;JARDIM JACIRA;Estadual;;;
SP;3522208;Itapecerica da Serra;35037138;GERTRUDES EDER;Estadual;253.1;261.27;4.155517
SP;3522208;Itapecerica da Serra;35040721;SALVADOR DE LEONE;Estadual;288.65;300.53;5.242539
SP;3522208;Itapecerica da Serra;35040733;MASSAKO HIGASHIOKA PROFESSORA;Estadual;269.36;286.81;4.766223
SP;3522208;Itapecerica da Serra;35040745;EDUARDO ROBERTO DAHER;Estadual;262.15;245.92;4.052833
SP;3522208;Itapecerica da Serra;35040757;JOAQUIM FERNAO PAES DE BARROS NETO;Estadual;259.92;279.6;4.525705
SP;3522208;Itapecerica da Serra;35044854;ANTONIO FLORENTINO;Estadual;272.49;289.15;4.845214
SP;3522208;Itapecerica da Serra;35049098;ABRAHAO DE MORAES PROFESSOR;Estadual;278.46;288.55;4.92008
SP;3522208;Itapecerica da Serra;35061591;JARDIM MONTESANO;Estadual;268.93;273.78;4.565124
SP;3522208;Itapecerica da Serra;35902135;BENEVIDES BERALDO COMEADOR;Estadual;;;
SP;3522208;Itapecerica da Serra;35902159;MARIA OLIMPIA DE SOUZA QUEIROZ MACIEL;Estadual;271.35;284.88;4.76528
SP;3522208;Itapecerica da Serra;35906517;SOPHIA MARIA JANUARIA AMARAL;Estadual;275.36;293.63;4.952589
SP;3522208;Itapecerica da Serra;35918659;ASA BRANCA DA SERRA;Estadual;273.87;291.51;4.899925
SP;3522208;Itapecerica da Serra;35923308;NATERCIA CREMM DE MORAES PEDRO PROFESSORA;Estadual;270.98;289.96;4.836132
SP;3522208;Itapecerica da Serra;35925597;ASDRUBAL DO NASCIMENTO QUEIROZ PROFESSOR;Estadual;278.21;281.45;4.810281
SP;3522208;Itapecerica da Serra;35925603;LEDA FELICE FERREIRA PROFESSORA;Estadual;271.27;287.34;4.800983
SP;3522208;Itapecerica da Serra;35925615;PAULO DE CASTRO FERREIRA JUNIOR JORNALISTA;Estadual;;;
SP;3522307;Itapetininga;35015039;BERNARDES JUNIOR DESEMBARGADOR;Estadual;260.74;278.15;4.515515
SP;3522307;Itapetininga;35015040;PEIXOTO GOMIDE;Estadual;253.48;258.86;4.124776
SP;3522307;Itapetininga;35015052;SEBASTIAO VILLACA PROF;Estadual;275.29;284.99;4.822264
SP;3522307;Itapetininga;35015064;FERNAO PRESTES CEL;Estadual;275.34;285.47;4.830152
SP;3522307;Itapetininga;35015088;ADHERBAL DE PAULA FERREIRA;Estadual;284.15;302.09;5.20269
SP;3522307;Itapetininga;35015106;ABILIO FONTES PROF;Estadual;;;
SP;3522307;Itapetininga;35015143;DARCY VIEIRA;Estadual;258.99;253.99;4.12926
SP;3522307;Itapetininga;35015155;VIRGILIO SILVEIRA PROF;Estadual;253.15;257.74;4.103375
SP;3522307;Itapetininga;35015167;EDSON GALVAO PROF ETEC;Estadual;289.19;295.89;5.180663
SP;3522307;Itapetininga;35015180;CORINA CACAPAVA BARTH PROFA;Estadual;273.53;276.09;4.664312
SP;3522307;Itapetininga;35015209;ERNESTA XAVIER RABELO ORSI PROFA;Estadual;300.83;298.27;5.379774
SP;3522307;Itapetininga;35015246;MODESTO TAVARES DE LIMA PROF;Estadual;;;
SP;3522307;Itapetininga;35043394;JOSE DA CONCEICAO HOLTZ PROF;Estadual;284.37;294.35;5.089912
SP;3522307;Itapetininga;35046899;ERNESTINA LOUREIRO MIRAA PROFA;Estadual;257.85;257.25;4.162051
SP;3522307;Itapetininga;35046905;JUVENAL PAIVA PEREIRA PROF;Estadual;286.79;283.79;4.965817
SP;3522307;Itapetininga;35070117;CARLOS EDUARDO MATTARAZZO CARREIRA PROF;Estadual;263.42;276.15;4.523215
SP;3522307;Itapetininga;35111545;SESI 124 CENTRO EDUCACIONAL;Privada;;;
SP;3522307;Itapetininga;35456433;IFSP - CAMPUS ITAPETININGA;Federal;;;
SP;3522307;Itapetininga;35478015;DARCY PEREIRA DE MORAES ETEC;Estadual;305.64;321.88;5.800774
SP;3522307;Itapetininga;35900285;JAIR BARTH PROF;Estadual;261.54;272.2;4.437679
SP;3522307;Itapetininga;35905239;PERICLES GALVAO PROF;Estadual;273.78;293.54;4.92905
SP;3522307;Itapetininga;35910557;EVONIO MARQUES PROF;Estadual;272.61;264.81;4.482528
SP;3522307;Itapetininga;35919822;MARIA DE LOURDES BARREIROS CARVALHO PROFA;Estadual;264.78;256.06;4.241568
SP;3522406;Itapeva;35015404;OTAVIO FERRARI;Estadual;266.03;271.59;4.491609
SP;3522406;Itapeva;35015416;DEMETRIO AZEVEDO JUNIOR DR ETEC;Estadual;313.39;319.23;5.869951
SP;3522406;Itapeva;35015477;JEMINIANO DAVID MUZEL;Estadual;268.23;275.96;4.587927
SP;3522406;Itapeva;35015489;NICOTA SOARES PROFESSORA;Estadual;;;
SP;3522406;Itapeva;35015519;JOSE VASQUES FERRARI PROFESSOR;Estadual;;;
SP;3522406;Itapeva;35015544;ZULMIRA DE OLIVEIRA PROFESSORA;Estadual;281.39;296.12;5.074555
SP;3522406;Itapeva;35035336;SILVERIO MONTEIRO PROFESSOR;Estadual;284.46;279.7;4.871865
SP;3522406;Itapeva;35035348;CINIRA DANIEL DA SILVA PROFESSORA;Estadual;287.91;277.11;4.881547
SP;3522406;Itapeva;35043412;GERSON DE BARROS MARGARIDO PROFESSOR;Estadual;286.08;287.22;5.007192
SP;3522406;Itapeva;35049323;ANTONIO DEFFUNE DOUTOR;Estadual;285.04;302.09;5.21519
SP;3522406;Itapeva;35111582;SESI 399 CENTRO EDUCACIONAL;Privada;;;
SP;3522406;Itapeva;35905227;E E AGROVILA I;Estadual;272.43;274.95;4.631796
SP;3522505;Itapevi;35010388;JOSE CHALUPPE;Estadual;271.93;282.32;4.735103
SP;3522505;Itapevi;35010424;CELINA DE BARROS BAIRAO PROFESSORA;Estadual;258.41;271.97;4.390275
SP;3522505;Itapevi;35010431;AMERICO VALENTIN CHRISTIANINI;Estadual;257.35;277.44;4.457274
SP;3522505;Itapevi;35010443;NACIF AMIN CHALUPE;Estadual;263.67;273.44;4.486158
SP;3522505;Itapevi;35010467;RAUL BRIQUET DOUTOR;Estadual;258.9;275.63;4.451948
SP;3522505;Itapevi;35010479;CLARO CAMARGO RIBEIRO;Estadual;243.32;256.07;3.940313
SP;3522505;Itapevi;35010480;DIMARAES ANTONIO SAEI PROFESSOR;Estadual;274.32;296.54;4.981545
SP;3522505;Itapevi;35010613;CAIDO ROON MARECHAL;Estadual;238.85;249.85;3.784419
SP;3522505;Itapevi;35010650;JOSE NEYDE CESAR LESSA DOUTOR;Estadual;251.99;266.77;4.222262
SP;3522505;Itapevi;35043886;JOSE THEOTONIO DOS SANTOS PROFESSOR;Estadual;263.91;264.87;4.361235
SP;3522505;Itapevi;35046607;JOAO NASCIF CHALUPP;Estadual;;;
SP;3522505;Itapevi;35048161;IRACEMA RAUEN MACIEL PROFESSORA;Estadual;251.91;264.27;4.183714
SP;3522505;Itapevi;35048173;ELIZA DE OLIVEIRA RIBEIRO;Estadual;245.69;253.82;3.939917
SP;3522505;Itapevi;35048975;MARY MALLET CYRINO PROFESSORA;Estadual;268.42;283.04;4.696584
SP;3522505;Itapevi;35048999;ROMEO MECCA PADRE;Estadual;251.5;265.71;4.199512
SP;3522505;Itapevi;35149317;JOSE SERGIO PEREIRA PROFESSOR;Estadual;252.78;256.23;4.075574
SP;3522505;Itapevi;35352561;AIR FERREIRA DO NASCIMENTO PROFESSOR;Estadual;249.51;276.69;4.335934
SP;3522505;Itapevi;35902044;IGNES AMELIA OLIVEIRA MACHADO PROFESSORA;Estadual;256.57;265.73;4.271019
SP;3522505;Itapevi;35908548;PAULO DE ABREU;Estadual;;;
SP;3522505;Itapevi;35910454;MARIA SOARES SANTOS PROFESSORA;Estadual;;;
SP;3522505;Itapevi;35921439;PAULO DA COSTA PAN CHACON PROFESSOR;Estadual;;;
SP;3522505;Itapevi;35923874;ELIANA ARES DE ALMEIDA SOUZA PROFESSORA;Estadual;296.37;317.88;5.610697
SP;3522604;Itapira;35006900;ORLAO DINI;Estadual;;;
SP;3522604;Itapira;35017498;FENIZIO MARCHINI PROF;Estadual;;;
SP;3522604;Itapira;35017516;PEDRO FERREIRA CINTRA PROF;Estadual;275.36;273.26;4.647649
SP;3522604;Itapira;35017590;ANTONIO CAIO;Estadual;;;
SP;3522604;Itapira;35017620;CAETANO MUNHOZ PREFEITO;Estadual;257.78;272.59;4.390708
SP;3522604;Itapira;35017681;ELVIRA SANTOS DE OLIVEIRA DONA;Estadual;266.25;281.79;4.647394
SP;3522604;Itapira;35041488;CAIDO DE MOURA PROF;Estadual;;;
SP;3522604;Itapira;35113499;SESI 210 CENTRO EDUCACIONAL;Privada;;;
SP;3522604;Itapira;35434589;JOAO MARIA STEVANATTO ETEC;Estadual;322.38;327.17;6.115078
SP;3522604;Itapira;35911124;BENEDITO FLORES DE AZEVEDO;Estadual;305.44;302.18;5.503055
SP;3522653;Itapirapuã Paulista;35040848;MARIA DE ALBUQUERQUE DIAS BAPTISTA PROFA;Estadual;;;
SP;3522653;Itapirapuã Paulista;35912037;MARIA BERNARDETI FERNAES RODRIGUES PROFA;Estadual;285.2;281.76;4.913096
SP;3522703;Itápolis;35024922;ANTONIO MORAES BARROS DR;Estadual;283.43;286.15;4.953955
SP;3522703;Itápolis;35025082;JOAO CAETANO DA ROCHA PROF;Estadual;270.64;263.75;4.438991
SP;3522703;Itápolis;35025094;PEDRO MASCARI;Estadual;;;
SP;3522703;Itápolis;35025136;VALENTIM GENTIL;Estadual;305.03;305.17;5.542057
SP;3522703;Itápolis;35919470;SEBASTIAO FRANCISCO FERRAZ DE ARRUDA PROF;Estadual;283.91;272.65;4.758601
SP;3522802;Itaporanga;35015362;EPITACIO PESSOA;Estadual;265.67;259.4;4.304068
SP;3522802;Itaporanga;35040356;OCTAVIO DE ALMEIDA BUENO PROFESSOR;Estadual;265.83;261.42;4.336555
SP;3522802;Itaporanga;35918556;ELISA DE CAMPOS LIMA NOVELLI DONA;Estadual;263.33;263.93;4.339017
SP;3522901;Itapuí;35044097;VICENTE PRADO SENADOR;Estadual;258.95;276.96;4.47256
SP;3523008;Itapura;35029488;PAULO GRASSI BONILHA DR;Estadual;268.24;283.93;4.707379
SP;3523107;Itaquaquecetuba;35007079;ZILDA BRACONI AMADOR PROFESSORA;Estadual;235.37;258.95;3.87177
SP;3523107;Itaquaquecetuba;35007080;EUGENIO VICTORIO DELIBERATO;Estadual;248.98;259.22;4.066963
SP;3523107;Itaquaquecetuba;35007109;JOSE GAMA DE MIRAA;Estadual;;;
SP;3523107;Itaquaquecetuba;35007122;HOMERO FERNAO MILANO;Estadual;266.84;282.95;4.673045
SP;3523107;Itaquaquecetuba;35007134;ODILA LEITE DOS SANTOS PROFESSORA;Estadual;263.14;285.24;4.655361
SP;3523107;Itaquaquecetuba;35007286;EDINA ALVARES BARBOSA PROFESSORA;Estadual;;;
SP;3523107;Itaquaquecetuba;35011599;IFSP - CAMPUS ITAQUAQUECETUBA;Federal;;;
SP;3523107;Itaquaquecetuba;35036353;VALTER DA SILVA COSTA VEREADOR;Estadual;;;
SP;3523107;Itaquaquecetuba;35038428;ERVIN HORVATH DOUTOR;Estadual;261.14;272.23;4.43251
SP;3523107;Itaquaquecetuba;35040502;JOSE BARBOSA DE ARAUJO VEREADOR;Estadual;243.62;254.92;3.927311
SP;3523107;Itaquaquecetuba;35043990;CICERO ANTONIO DE SA RAMALHO PROFESSOR;Estadual;277.16;275.51;4.706612
SP;3523107;Itaquaquecetuba;35045007;CARMEN NETTO DOS SANTOS PROFESSORA;Estadual;263.38;264.31;4.345408
SP;3523107;Itaquaquecetuba;35045019;KAKUNOSUKE HASEGAWA;Estadual;;;
SP;3523107;Itaquaquecetuba;35446836;ITAQUAQUECETUBA ETEC DE;Estadual;289.69;316.08;5.489931
SP;3523107;Itaquaquecetuba;35497289;JARDIM SANTA RITA II;Estadual;251.8;264.72;4.188905
SP;3523107;Itaquaquecetuba;35901921;MARCELO TADEU DE OLIVEIRA CASTRO CAMPOS MARQUES PROFESSOR;Estadual;242.74;240.86;3.704473
SP;3523107;Itaquaquecetuba;35902408;DURVAL EVARISTO DOS SANTOS VEREADOR;Estadual;262.26;254.86;4.188211
SP;3523107;Itaquaquecetuba;35904430;ROQUE BARBOSA DE MIRAA;Estadual;;;
SP;3523107;Itaquaquecetuba;35908642;JARDIM AMERICA DO;Estadual;263.33;273.16;4.477191
SP;3523107;Itaquaquecetuba;35910181;MARIO MARTINS PEREIRA;Estadual;;;
SP;3523107;Itaquaquecetuba;35912293;NEMESIO CAIDO GOMES;Estadual;;;
SP;3523107;Itaquaquecetuba;35912300;JOSE OLYMPIO PEREIRA FILHO;Estadual;257.49;261.43;4.21957
SP;3523107;Itaquaquecetuba;35912311;MAURICIO ALVES BRAZ VEREADOR;Estadual;248.53;261.33;4.09223
SP;3523107;Itaquaquecetuba;35912323;JOAQUIM GONCALVES FERREIRA DA SILVA;Estadual;;;
SP;3523107;Itaquaquecetuba;35912335;FILOMENA HENARES MILANO;Estadual;246.02;229.7;3.583474
SP;3523107;Itaquaquecetuba;35912347;ROSARIA ISOLINA DE MORAES DONA;Estadual;268.33;273.72;4.555799
SP;3523107;Itaquaquecetuba;35915269;COOMINIO RESIDENCIAL VILLAGE;Estadual;;;
SP;3523107;Itaquaquecetuba;35916584;PARQUE PIRATININGA;Estadual;265.96;279.06;4.602452
SP;3523107;Itaquaquecetuba;35917102;DOMINGOS MILANO;Estadual;263.82;267.54;4.399941
SP;3523107;Itaquaquecetuba;35921257;AMALIA MARIA DOS SANTOS;Estadual;;;
SP;3523107;Itaquaquecetuba;35921497;DULCE MARIA SAMPAIO PROFESSORA;Estadual;250.13;260.92;4.108564
SP;3523107;Itaquaquecetuba;35923312;VERA LUCIA LEITE DA COSTA PROFESSORA;Estadual;;;
SP;3523107;Itaquaquecetuba;35923321;CLOVIS DA SILVA ALVES PROFESSOR;Estadual;255.75;268.23;4.296928
SP;3523107;Itaquaquecetuba;35923709;VILA ARIZONA I;Estadual;250.2;263.22;4.143978
SP;3523107;Itaquaquecetuba;35923722;VILA ERCILIA ALGARVE;Estadual;264.52;280.19;4.599144
SP;3523107;Itaquaquecetuba;35923928;JARDIM ITAQUA;Estadual;263.78;267.46;4.398182
SP;3523107;Itaquaquecetuba;35923936;PEQUENO CORACAO II;Estadual;240.57;247.13;3.767857
SP;3523107;Itaquaquecetuba;35923941;PARQUE PIRATININGA II;Estadual;261.03;271.25;4.416295
SP;3523107;Itaquaquecetuba;35923953;PARQUE PIRATININGA III;Estadual;253.77;265.3;4.225257
SP;3523107;Itaquaquecetuba;35924416;RECANTO MONICA II;Estadual;;;
SP;3523107;Itaquaquecetuba;35925512;JARDIM ODETE III;Estadual;254.02;259.21;4.1376
SP;3523107;Itaquaquecetuba;35926059;PARQUE VIVIANE JARDIM ADRIANA;Estadual;;;
SP;3523206;Itararé;35015301;EPAMINOAS FERREIRA LOBO DOUTOR;Estadual;258.29;261.6;4.23335
SP;3523206;Itararé;35015313;HERCULANO PIMENTEL DOUTOR;Estadual;282.91;293.49;5.056532
SP;3523206;Itararé;35015325;TOME TEIXEIRA;Estadual;;;
SP;3523206;Itararé;35015337;HEITOR GUIMARAES CORTES;Estadual;;;
SP;3523206;Itararé;35015600;CAETANO CARBONE PROFESSOR;Estadual;;;
SP;3523206;Itararé;35045275;ESTHER CARPINELLI RIBAS PROFESSORA;Estadual;255.49;265.6;4.253905
SP;3523206;Itararé;35049359;CHRISTIANO MARQUES BONILHA PROFESSOR;Estadual;264.08;261.17;4.308234
SP;3523206;Itararé;35445927;ITARARE ETEC DE;Estadual;314.85;327.49;6.01411
SP;3523305;Itariri;35034812;CLAY PRESGRAVE DO AMARAL ENGENHEIRO;Estadual;252.96;266.9;4.237832
SP;3523305;Itariri;35034836;ITARIRI;Estadual;262.6;266.86;4.372627
SP;3523305;Itariri;35034952;RAPOSO TAVARES;Estadual;261.4;258.65;4.232869
SP;3523305;Itariri;35906049;BAIRRO NOVA ITARIRI;Estadual;263.07;266.06;4.367252
SP;3523404;Itatiba;35019604;IVONY DE CAMARGO SALLES PROFESSORA;Estadual;269.58;279.28;4.656589
SP;3523404;Itatiba;35019677;MANUEL EUCLIDES DE BRITO;Estadual;273.46;279.07;4.707939
SP;3523404;Itatiba;35019689;ROSA PERRONE SCAVONE ETEC;Estadual;333.8;334.97;6.392237
SP;3523404;Itatiba;35049499;ANTONIO DUTRA PROFESSOR;Estadual;293.31;298.94;5.284186
SP;3523404;Itatiba;35071092;BOM JESUS COLEGIO;Privada;;;
SP;3523404;Itatiba;35113062;SESI 013 CENTRO EDUCACIONAL;Privada;;;
SP;3523404;Itatiba;35901192;OSCARLINA DE ARAUJO OLIVEIRA PROFESSORA;Estadual;277.51;286.25;4.872306
SP;3523503;Itatinga;35014448;DANUZIA DE SANTI PROFA;Estadual;272.15;284.46;4.770229
SP;3523503;Itatinga;35910036;INAH LOPES DE OLIVEIRA MACEDO PROFA;Estadual;254.74;266,00;4.249359
SP;3523602;Itirapina;35021684;JOAQUIM DE TOLEDO CAMARGO PROFESSOR;Estadual;255.52;269.4;4.311212
SP;3523701;Itirapuã;35023059;HENRIQUE LESPINASSE PROF;Estadual;251.67;259.48;4.108636
SP;3523800;Itobi;35019124;RITA DE MACEDO BARRETO PROFESSORA;Estadual;;;
SP;3523909;Itu;35015659;MARTINHO DI CIERO ETEC;Estadual;294.79;315.07;5.54644
SP;3523909;Itu;35015660;FRANCISCO NARDY FILHO;Estadual;254.4;256.21;4.098027
SP;3523909;Itu;35015672;CICERO SIQUEIRA CAMPOS PROF;Estadual;268.41;276.61;4.600186
SP;3523909;Itu;35015696;JOSE LEITE PINHEIRO JR PROF;Estadual;263.17;274.61;4.49665
